date,deleted,id,url,text
2022-05-03,TRUE,1521587831444963328,https://web.archive.org/web/20220503203028/https://twitter.com/JosephNSanberg/status/1521587831444963328,The people we’ve elected to hold power on our behalf seem scared to use their power!  Use the damn power we elected you to have.    You have the Presidency and Congress to protect a woman’s right to choose.   Lead or get out of the way!
2022-05-03,TRUE,1521297879356219393,https://web.archive.org/web/20220503011829/https://twitter.com/JosephNSanberg/status/1521297879356219393,Californians are working too hard for too little.   This November we’re going to give 5 million people a raise.
2022-04-27,TRUE,1519458008501153792,https://web.archive.org/web/20220427232653/https://twitter.com/JosephNSanberg/status/1519458008501153792,"This year, I'm so excited to support  @SummerForPA !   We need to send more strong progressives to Congress to expand the squad and help us get more wins!   I hope you'll join me in supporting  @SummerForPA ! Donate and make sure to vote if you're PA! https://twitter.com/SummerForPA/status/1519378295325868033"
2022-04-26,TRUE,1519078056375328773,https://web.archive.org/web/20220426221730/https://twitter.com/JosephNSanberg/status/1519078056375328773,"When we say everyone has the right to a living wage, we mean it without exception. It’s a disgrace that millions in this state have to work multiple jobs to keep a roof over their head.  Thank you @DeloresHuerta for making worker dignity your life’s mission.   #LivingWageAct  https://twitter.com/calivingwage/status/1519041120688164867"
2022-04-22,TRUE,1517638692461940736,https://web.archive.org/web/20220422225736/https://twitter.com/JosephNSanberg/status/1517638692461940736,Californians do deserve better.   Time to raise the minimum wage. https://twitter.com/calivingwage/status/1517612960155414528
2022-04-22,TRUE,1517582532602171393,https://web.archive.org/web/20220422191426/https://twitter.com/JosephNSanberg/status/1517582532602171393,"The minimum wage would be $44 today if it had kept pace with Wall Street bonuses since 1985.  Instead, it's stuck at $7.25. That is a starvation wage and it's unacceptable. It’s time for Congress to finally  #RaiseTheWage  https://twitter.com/ninaturner/status/1517481596890370048"
2022-04-21,TRUE,1517241785625550848,https://web.archive.org/web/20220421204117/https://twitter.com/JosephNSanberg/status/1517241785625550848,Millions of people in this country are choosing between buying groceries or life-saving medicine.  Congress can end this moral crisis by lowering Medicare's eligibility age (to zero) & empowering it to negotiate Rx prices on behalf of millions of Americans.   #LowerDrugPricesNo  https://twitter.com/peopleb4pharma/status/1517205643018616840
2022-04-21,TRUE,1516938373105025029,https://web.archive.org/web/20220421003501/https://twitter.com/JosephNSanberg/status/1516938373105025029,"Last year, once-affordable Fresno saw the biggest in crease in 1-br rent prices of any major US city.  Now, homelessness there has surged to unprecedented levels.  Again for the folks in the back: to end homelessness, we must *keep rent affordable* https://www.theguardian.com/us-news/2022/apr/17/homelessness-california-fresno"
2022-04-20,TRUE,1516614934553104388,https://web.archive.org/web/20220420031017/https://twitter.com/JosephNSanberg/status/1516614934553104388,These companies can afford to pay their workers a living wage.  These companies can afford to pay their workers a living wage.  These companies can afford to pay their workers a living wage.  These companies can afford to pay their workers a living wage. https://twitter.com/EconomicPolicy/status/1516415978258804754
2022-04-15,TRUE,1515010569178259458,https://web.archive.org/web/20220415165438/https://twitter.com/JosephNSanberg/status/1515010569178259458,"For almost every Californian, taxes ARE too high!  We should dramatically cut taxes for everyone who earns less than $1 million per year.   AND we should raise taxes a lot on everyone who earns over $5 million per year! https://www.latimes.com/politics/story/2022-04-15/taxes-too-high-lot-of-californians-think-so"
2022-04-15,TRUE,1514771588666646530,https://web.archive.org/web/20220415010659/https://twitter.com/JosephNSanberg/status/1514771588666646530,Feinstein job performance over last 20 years:  Yes on Iraq War  Yes on Bush Tax Cuts  Yes on Use of Torture https://twitter.com/joegarofoli/status/1514768298361061378
2022-04-14,TRUE,1514712610431664137,https://web.archive.org/web/20220414211046/https://twitter.com/JosephNSanberg/status/1514712610431664137,"Either a politician believes health care is a human right or a politician does not.  If you are not willing to use your political capital to fight for universal health insurance for all Americans, then you are spewing bullshit when you claim you believe health care is a right."
2022-04-08,TRUE,1512520685511315461,https://web.archive.org/web/20220408200032/https://twitter.com/JosephNSanberg/status/1512520685511315461,What the Congresswoman Said: https://twitter.com/PramilaJayapal/status/1512485435905351689
2022-04-08,TRUE,1512452224571658246,https://web.archive.org/web/20220408152900/https://twitter.com/JosephNSanberg/status/1512452224571658246,Big corporations face little competition and can easily coordinate price increases with the handful of other big companies in their industry.  It's time to call them out for using inflation as an excuse to raise prices while millions of people struggle to put food on the table. https://twitter.com/Salon/status/1511267833665269764
